Rec,State,Year,NO2 Mean,NO2 1st Max Value,NO2 AQI,O3 Mean,O3 1st Max Value,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 AQI,CO Mean,CO 1st Max Value,CO AQI,average_AQI,WEEK,REGION,Pneumonia and Influenza Deaths,All Deaths,<1 year (all cause deaths),1-24 years (all cause deaths),25-44 years,45-64 years (all cause deaths),65+ years (all cause deaths)
545,Tennessee,2002,19.7747468125,32.811871341463416,30.95354329268293,0.03906286524390243,0.04738784451219512,40.68052195121951,3.539443140243903,5.71448981707317,6.642604758748677,0.5898659512195124,0.8837894878048782,8.489676872673257,21.691586718831093,26.696517412935325,6.0,8.975124378109452,125.28358208955224,2.716417910447761,3.383084577114428,9.308457711442786,27.17910447761194,82.62189054726367
546,Tennessee,2003,16.69097021875,27.845157012195124,26.22246493902439,0.03817664786585365,0.04599901676829267,39.44718292682927,3.155629710365854,5.243629725609756,5.996232138123014,0.5238064268292685,0.7783032317073173,7.445897809009885,19.77794445324664,27.023696682464454,6.0,8.545023696682465,125.40284360189574,2.7156398104265405,3.0473933649289098,9.161137440758294,27.592417061611375,82.72985781990522
547,Tennessee,2004,13.607193624999999,22.87844268292683,21.491386585365856,0.037290430487804865,0.04461018902439023,38.213843902439024,2.7718162804878053,4.772769634146341,5.349859517497353,0.4577469024390246,0.6728169756097564,6.402118745346513,17.864302187662187,26.541463414634148,6.0,7.780487804878049,122.40975609756097,2.3658536585365852,3.1414634146341465,8.61951219512195,28.526829268292683,79.73658536585366
548,Tennessee,2005,10.523417031249998,17.91172835365854,16.76030823170732,0.03640421310975608,0.043221361280487786,36.98050487804878,2.3880028506097566,4.301909542682926,4.703486896871691,0.39168737804878073,0.5673307195121955,5.358339681683141,15.950659922077733,26.483091787439612,6.0,8.130434782608695,124.35265700483092,2.5652173913043477,3.0869565217391304,8.68599033816425,29.463768115942027,80.55072463768116
549,Tennessee,2006,7.4396404375,12.945014024390247,12.029229878048781,0.035517995731707296,0.04183253353658534,35.74716585365854,2.0041894207317075,3.831049451219512,4.057114276246029,0.3256278536585369,0.4618444634146346,4.31456061801977,14.03701765649328,26.5,6.0,8.052884615384615,118.36057692307692,2.4759615384615383,3.1490384615384617,7.923076923076923,29.33653846153846,75.47115384615384
550,Tennessee,2007,4.355863843749997,7.9782996951219545,7.298151524390249,0.03463177835365851,0.040443705792682895,34.5138268292683,1.6203759908536588,3.3601893597560974,3.4107416556203676,0.2595683292682931,0.3563582073170737,3.2707815543563985,12.123375390908828,26.5,6.0,9.23076923076923,120.92788461538461,2.5096153846153846,2.918269230769231,7.903846153846154,29.326923076923077,78.26442307692308
551,Tennessee,2008,1.2720872499999984,3.01158536585366,2.567073170731707,0.033745560975609726,0.03905487804878045,33.28048780487805,1.2365625609756101,2.8893292682926828,2.764369034994706,0.19350880487804925,0.2508719512195128,2.227002490693027,10.209733125324373,25.743718592964825,6.0,9.93467336683417,122.47236180904522,2.422110552763819,3.100502512562814,7.743718592964824,29.43718592964824,79.76381909547739
552,Tennessee,2009,0.7635297745571655,1.93429951690821,1.4830917874396135,0.03827287761674719,0.04385668276972596,37.371980676328505,0.6784734476650619,1.5389694041868034,1.724945739690552,0.16336958695652087,0.1936892109500781,1.926567511705568,10.626646428791059,26.006410256410255,6.0,11.038461538461538,134.59615384615384,3.141025641025641,3.551282051282051,8.628205128205128,34.26282051282051,85.0
553,Tennessee,2010,0.9727866623931631,2.2893162393162334,1.8162393162393162,0.04083529487179487,0.04616239316239296,39.44444444444444,0.7975816089743567,1.780128205128207,1.8853214418431912,0.17538742735042712,0.1984829059829048,1.9562343022419222,11.275559876192219,26.012820512820515,6.0,11.807692307692308,138.48717948717947,2.9615384615384617,3.269230769230769,8.698717948717949,34.717948717948715,88.83333333333333
554,Tennessee,2011,0.9341768562548568,2.1420823620823577,1.6711732711732712,0.039867496969696964,0.04522408702408685,39.33877233877234,0.6566257030303011,1.4886247086247102,1.6805040370257858,0.17317201460761442,0.19785392385392264,1.9542853428785139,11.161183747462477,27.406060606060606,6.0,11.436363636363636,138.6848484848485,2.8181818181818183,2.890909090909091,8.454545454545455,36.09090909090909,88.43030303030304
555,Tennessee,2012,0.8955670501165504,1.9948484848484822,1.526107226107226,0.03889969906759906,0.04428578088578073,39.23310023310023,0.5156697970862456,1.1971212121212131,1.4756866322083804,0.17095660186480172,0.19722494172494048,1.9523363835151057,11.046807618732736,27.40909090909091,6.0,11.05050505050505,132.2070707070707,2.4242424242424243,2.893939393939394,7.702020202020202,34.08585858585859,85.1010101010101
556,Tennessee,2013,0.856957243978244,1.8476146076146067,1.381041181041181,0.03793190116550116,0.043347474747474614,39.127428127428125,0.37471389114219006,0.9056177156177162,1.270869227390975,0.16874118912198902,0.1965959595959583,1.9503874241516974,10.932431490002994,26.5,6.0,9.76923076923077,134.17307692307693,2.0961538461538463,2.673076923076923,7.889423076923077,34.09615384615385,87.41346153846153
557,Tennessee,2014,0.8183474378399376,1.700380730380731,1.2359751359751359,0.036964103263403256,0.0424091686091685,39.02175602175602,0.2337579851981345,0.6141142191142193,1.0660518225735696,0.16652577637917632,0.19596697746697614,1.9484384647882893,10.818055361273254,27.0,6.0,10.820754716981131,138.28301886792454,2.1462264150943398,2.797169811320755,8.325471698113208,35.2877358490566,89.71698113207547
558,Tennessee,2015,0.7797376317016312,1.5531468531468555,1.0909090909090908,0.03599630536130535,0.04147086247086238,38.91608391608391,0.09280207925407899,0.32261072261072227,0.8612344177561642,0.16431036363636362,0.19533799533799398,1.946489505424881,10.703679232543513,26.5,6.0,10.673076923076923,143.6778846153846,2.298076923076923,2.923076923076923,8.639423076923077,35.72596153846154,94.09134615384616
559,Tennessee,2016,1.011591173913044,2.1975155279503107,1.7080745341614907,0.03796459006211183,0.042080745341614885,39.16770186335404,0.1368034689440994,0.41211180124223556,0.8720496894409935,0.18619083850931728,0.20496894409937977,2.0046963404307014,10.938130606846807,20.0,6.0,10.602564102564102,148.39743589743588,2.5384615384615383,3.467948717948718,9.967948717948717,36.532051282051285,95.89102564102564
560,Texas,2000,13.63077204318086,29.569046601111587,27.88969645147499,0.024819893971782886,0.03836639589568236,33.02736212056434,1.13916550748183,2.9865327062847635,3.370852851995165,0.35861503078238516,0.6769987174005989,5.666783121817996,17.488673636463123,26.64819944598338,7.0,11.844875346260388,163.92520775623268,3.7257617728531858,5.775623268698061,14.476454293628809,34.03324099722992,105.88919667590028
561,Texas,2001,13.593735957375266,28.975042063937185,27.33959618620303,0.02650111441390907,0.039832865956254,34.21144139091419,0.8900465779584952,2.44727986539543,2.927631146897102,0.31131714582164927,0.6020751542344371,5.16559291761646,17.411065410407694,26.43213296398892,7.0,10.4404432132964,163.61218836565098,4.130193905817174,6.105263157894737,14.484764542936288,34.016620498614955,104.85872576177286
562,Texas,2002,14.572107566061735,30.637058261700094,28.925501432664756,0.027939751989812092,0.04147978350843744,35.658389048073865,0.2657967446673045,1.2115568290353405,2.09460648423057,0.28463644667303445,0.5738936644380773,4.962615421556051,17.91027809663131,26.7703081232493,7.0,11.2296918767507,159.2577030812325,4.565826330532213,6.187675070028011,13.683473389355742,34.07282913165266,100.68347338935574
563,Texas,2003,13.596761965276018,29.506056527590847,27.85114401076716,0.027947970659488463,0.041289367429340945,35.31547779273217,0.8589623811574673,2.1802691790040694,2.7327721190864205,0.35207843176312276,0.6188963660834453,5.253393397334581,17.78819682998008,26.77384196185286,7.0,10.904632152588556,164.71117166212534,5.021798365122616,7.264305177111717,14.258855585831062,35.3841961852861,102.7683923705722
564,Texas,2004,12.604091313615267,27.45832314837448,25.91004644341237,0.0252277318504032,0.03808262038621364,32.552676607186505,0.8863429618675125,1.931997066731875,2.5482163426561986,0.3163959406013195,0.5766805182107109,4.993374398540611,16.50107844794892,26.52354570637119,7.0,10.277008310249307,165.21883656509695,4.470914127423823,5.077562326869806,13.09972299168975,37.99168975069252,104.55401662049861
565,Texas,2005,12.57440566862169,28.327645961077046,26.732604638762997,0.028024382831244993,0.041161556918155436,35.2929885363903,0.8508854262863244,2.0499600106638547,2.667612616068645,0.30953206638229963,0.5596107704612094,4.851677023031334,17.386220703563318,26.445682451253482,7.0,10.662952646239555,166.5682451253482,4.3983286908078,5.164345403899722,12.699164345403899,38.844011142061284,105.42896935933148
566,Texas,2006,12.57452495205052,27.76466876971609,26.208412197686645,0.025454114826498533,0.038536277602523324,32.98170347003155,0.7383758542586751,1.8298633017876142,2.463124766732943,0.2461893495268145,0.49379600420609454,4.413510868770795,16.516687825805484,26.627777777777776,7.0,9.338888888888889,164.5222222222222,4.241666666666666,4.55,12.302777777777777,39.575,103.70555555555555
567,Texas,2007,11.966391511090917,25.37010027347311,23.95715587967183,0.02390892479489502,0.03681570951078667,31.527803099361897,0.7898590654816174,1.81660589486479,2.4183767198831463,0.21462924931631547,0.41683378912184915,4.0128525906862125,15.479047072400771,26.409470752089135,7.0,9.325905292479108,163.61281337047353,4.476323119777159,4.479108635097493,12.055710306406684,39.77158774373259,102.75208913649026
568,Texas,2008,9.852227795019816,21.800158460667777,20.569552914544424,0.02455635223542728,0.036759026598754393,31.368194680249008,0.48604981165817995,1.6720656479909448,2.3274125650782427,0.20537803621957113,0.3666809281267518,3.719486004693085,14.49616154114119,25.897727272727273,7.0,10.238636363636363,173.07102272727272,4.5539772727272725,4.7102272727272725,12.457386363636363,43.0625,108.26136363636364
569,Texas,2009,8.250353666325111,18.905806010929027,17.624772313296905,0.023857300091074958,0.03559653916211246,30.3356102003643,0.4631776701958099,1.5737591074681254,2.1337145817334244,0.18820042281420254,0.34030441712201714,3.604829380057673,13.424731618863076,26.613636363636363,7.0,11.43939393939394,189.73863636363637,5.159090909090909,5.674242424242424,14.094696969696969,48.51893939393939,116.21212121212122
570,Texas,2010,10.23285785725282,22.516540195755088,20.897173650060488,0.02494594534257129,0.03693214560651021,31.469811943253053,0.6132919917518973,1.7543604970856688,2.1831779687868367,0.21864787176949005,0.37122016936102514,3.760300361132021,14.5776159808081,27.05839416058394,7.0,10.565693430656934,165.73357664233578,4.244525547445256,4.2846715328467155,10.85036496350365,41.302919708029194,104.97810218978103
571,Texas,2011,9.688413750474243,21.629973441254744,19.99810294675604,0.026499318072593772,0.03832174023017603,32.737447831035794,0.47835157758947916,1.4961426584039543,1.9832569459203815,0.18448219640823618,0.32998267358035,3.5552126086037017,14.568505083078978,26.6,7.0,9.532142857142857,149.46428571428572,3.789285714285714,4.110714285714286,10.035714285714286,37.3,94.125
572,Texas,2012,9.771701700697674,22.017441860464974,20.373023255813955,0.026352049069767253,0.0386265116279067,33.064651162790696,0.4373980061627909,1.403325581395358,1.8684865557986738,0.17033987906975756,0.32415732558137283,3.476223990669058,14.695596241268095,26.566775244299674,7.0,8.651465798045603,150.74267100977198,3.592833876221498,4.49185667752443,10.791530944625407,35.46254071661238,96.34527687296416
573,Texas,2013,9.198104466210946,20.43289062499989,18.8638671875,0.025546568554687465,0.03695312499999966,33.8298828125,0.30773762050781217,1.0889160156250017,1.6764002917970882,0.16833245615233577,0.31252666015622116,3.4343501327086705,14.45112510612644,26.456591639871384,7.0,10.514469453376206,183.91639871382637,3.7781350482315115,4.411575562700965,12.29903536977492,45.97427652733119,117.39228295819936
574,Texas,2014,9.245761352162729,20.634287971558443,19.064586213707287,0.024844647047205095,0.03595200474027215,33.53170057278294,0.28804131009283146,0.9997234841003355,1.6000875144878401,0.17061278846532643,0.309857199288933,3.42139741308145,14.404442928514879,27.0,7.0,9.90566037735849,191.43396226415095,3.443396226415094,4.446540880503145,12.80188679245283,48.022012578616355,122.5377358490566
575,Texas,2015,8.822821379711046,18.706344221105343,17.225188442211056,0.023726160804020093,0.03468121859296475,32.49811557788945,0.21567618875628106,0.8571608040201026,1.532383391227766,0.19669378910174967,0.3362239321607869,3.594059151441166,13.71243664069236,26.320388349514563,7.0,9.822006472491909,188.8705501618123,3.7864077669902914,4.543689320388349,12.763754045307444,45.02588996763754,122.71844660194175
576,Texas,2016,9.68457059839357,21.513152610441736,19.863453815261042,0.026712761044176785,0.03790361445783128,35.2570281124498,0.2769099372489956,0.9723895582329284,1.5910894180492567,0.207092116967875,0.370642570281133,3.795140389296162,15.126677933764066,19.87012987012987,7.0,10.844155844155845,196.83116883116884,3.6493506493506493,4.8268398268398265,14.047619047619047,47.40692640692641,126.87012987012987
577,Utah,2000,25.9423,42.7453,40.4157,0.0408353,0.0501655,43.1472,4.30707,6.65621,7.93535,0.721985,1.094762,10.577235,25.51887125,26.5,8.0,6.990384615384615,68.85576923076923,1.9903846153846154,2.1346153846153846,5.528846153846154,11.375,47.79807692307692
578,Utah,2001,25.046384620934806,41.69388186356073,39.419355165633036,0.039662833761911966,0.04938884510664043,42.45449584026622,3.9950077048857966,6.190715791862048,7.331225480593621,0.6837026067917108,1.0446452306761458,10.070029980625172,24.818776616779513,26.5,8.0,6.788461538461538,70.92307692307692,1.7596153846153846,2.1346153846153846,4.605769230769231,12.548076923076923,49.85576923076923
579,Utah,2002,24.150469241869608,40.642463727121466,38.42301033126607,0.03849036752382393,0.048612190213280865,41.76179168053245,3.682945409771593,5.725221583724096,6.727100961187242,0.6454202135834216,0.9945284613522917,9.562824961250346,24.11868198355903,26.37,8.0,7.31,73.6,1.99,2.4,5.2,12.65,51.34
580,Utah,2003,23.254553862804414,39.5910455906822,37.42666549689911,0.037317901285735894,0.0478355353199213,41.06908752079867,3.3708831146573894,5.259727375586144,6.122976441780864,0.6071378203751324,0.9444116920284376,9.055619941875518,23.41858735033854,27.0,8.0,6.537735849056604,71.61320754716981,1.820754716981132,2.1792452830188678,5.245283018867925,13.169811320754716,49.198113207547166
581,Utah,2004,22.35863848373922,38.53962745424293,36.43032066253215,0.03614543504764786,0.047058880426561735,40.37638336106489,3.058820819543185,4.794233167448192,5.518851922374484,0.5688554271668432,0.8942949227045833,8.548414922500692,22.718492717118053,26.5,8.0,6.240384615384615,72.14423076923077,2.0576923076923075,2.048076923076923,5.048076923076923,13.75,49.23076923076923
582,Utah,2005,21.462723104674023,37.48820931780366,35.43397582816518,0.03497296880955983,0.046282225533202166,39.68367920133111,2.746758524428982,4.328738959310241,4.914727402968106,0.530573033958554,0.8441781533807292,8.041209903125864,22.018398083897566,26.5,8.0,5.451923076923077,71.46153846153847,1.7403846153846154,2.1826923076923075,4.759615384615385,13.317307692307692,49.21153846153846
583,Utah,2006,20.56680772560883,36.43679118136439,34.437630993798216,0.0338005025714718,0.0455055706398426,38.99097504159734,2.434696229314778,3.863244751172289,4.310602883561727,0.4922906407502648,0.7940613840568751,7.534004883751037,21.318303450677078,26.40776699029126,8.0,5.621359223300971,73.6504854368932,2.2427184466019416,2.3106796116504853,5.116504854368932,14.349514563106796,49.601941747572816
584,Utah,2007,19.67089234654363,35.385373044925124,33.44128615943125,0.032628036333383764,0.04472891574648303,38.29827088186356,2.1226339342005742,3.3977505430343373,3.7064783641553483,0.4540082475419756,0.7439446147330209,7.02679986437621,20.61820881745659,26.5,8.0,5.471153846153846,74.41346153846153,2.25,2.3653846153846154,5.5673076923076925,15.057692307692308,49.17307692307692
